"","label","count","pgkb","drugbank"
"3068","(warfarin,gas6)",11,0,0
"3069","(genistein,igf-i)",23,0,0
"3070","(flavopiridol,survivin)",6,0,0
"3071","(naltrexone,oprm1)",16,0,1
"3072","(theophylline,nf-kappab)",8,0,0
"3073","(nifedipine,mmp-2)",6,0,0
"3074","(terfenadine,p-gp)",5,1,0
"3075","(ctla4ig,b7-1)",21,0,1
"3076","(vasopressin,avpr1a)",30,0,1
"3077","(vasopressin,avpr1b)",18,0,1
"3078","(gemfibrozil,inos)",7,0,0
"3079","(clomiphene,lhrh)",22,0,0
"3080","(tegaserod,5-ht4)",45,0,1
"3081","(genistein,enos)",26,0,0
"3082","(norepinephrine,mao-a)",22,0,0
"3083","(phenylephrine,sirt1)",7,0,0
"3084","(paclitaxel,pc-3)",22,0,0
"3085","(digoxin,abcb1)",14,1,0
"3086","(paclitaxel,ociad1)",6,0,0
"3087","(phenothiazine,calmodulin)",81,0,0
"3088","(genistein,cox-2)",30,0,0
"3089","(dicoumarol,nadph)",7,0,0
"3090","(rituximab,nf-kappab)",12,0,0
"3091","(almotriptan,5-ht1b)",14,0,1
"3092","(il-2,cxcr3)",18,0,0
"3093","(lapatinib,her-2)",27,1,1
"3094","(melatonin,sert)",6,0,0
"3095","(hyaluronan,shap)",7,0,0
"3096","(forskolin,pai-1)",13,0,0
"3097","(imatinib,cd34)",38,0,0
"3098","(azathioprine,gsts)",10,0,0
"3099","(dexamethasone,cyclooxygenase-2)",15,0,0
"3100","(glucosamine,tgase)",7,0,0
"3101","(cyclosporine,etanercept)",12,0,0
"3102","(succinylcholine,cholinesterase)",63,1,0
"3103","(acamprosate,beta-endorphin)",7,0,0
"3104","(dibucaine,cholinesterase)",18,0,0
"3105","(forskolin,ghrh)",6,0,0
"3106","(zidovudine,il-1)",7,0,0
"3107","(rapamycin,il-10)",19,0,0
"3108","(il-2,cxcr4)",15,0,0
"3109","(rosiglitazone,enos)",7,0,0
"3110","(nutlin-3,rita)",7,0,0
"3111","(telmisartan,adiponectin)",32,0,0
"3112","(paclitaxel,ikappabalpha)",7,0,0
"3113","(diclofenac,cox-2)",73,0,1
"3114","(diclofenac,cox-1)",19,0,1
"3115","(indomethacin,mucin)",11,0,0
"3116","(ctla4-ig,cd28)",18,0,0
"3117","(rapamycin,gcn2)",8,0,0
"3118","(pravastatin,mrp2)",8,0,0
"3119","(orlistat,cyp3a4)",8,0,0
"3120","(irinotecan,drg1)",5,0,0
"3121","(dexamethasone,stat3)",8,0,0
"3122","(dhea,p450c17)",21,0,0
"3123","(propranolol,gastrin)",28,0,0
"3124","(daunorubicin,ryr2)",8,0,0
"3125","(primaquine,g6pd)",31,1,0
"3126","(probucol,abca1)",17,0,1
"3127","(cisplatin,tace)",19,0,0
"3128","(nitroprusside,inos)",8,0,0
"3129","(dexamethasone,glut4)",17,0,0
"3130","(pramlintide,amylin)",84,0,0
"3131","(dexamethasone,glut1)",13,0,0
"3132","(rapamycin,ccr5)",11,0,0
"3133","(curcumin,md-2)",6,0,0
"3134","(tiagabine,gat-1)",17,0,1
"3135","(haloperidol,proenkephalin)",5,0,0
"3136","(pge2,pla2)",86,0,0
"3137","(coumarin,cyp2a)",14,0,0
"3138","(pge2,mmp-2)",9,0,0
"3139","(enoxacin,cyp1a2)",5,0,0
"3140","(pge2,mmp-3)",10,0,0
"3141","(haloperidol,5-ht1a)",14,0,0
"3142","(dhea,g6pdh)",22,0,0
"3143","(tetrahydroaminoacridine,cholinesterase)",23,0,1
"3144","(fluoxetine,hsert)",11,0,1
"3145","(gm-csf,eotaxin)",11,0,0
"3146","(rosiglitazone,il-1ra)",10,0,0
"3147","(proguanil,cyp2c19)",28,1,0
"3148","(geldanamycin,enos)",16,0,0
"3149","(cisplatin,pdcd5)",8,0,0
"3150","(tamoxifen,lhrh)",31,0,0
"3151","(simvastatin,ho-1)",36,0,0
"3152","(ceftibuten,pept1)",11,0,0
"3153","(spironolactone,ctgf)",6,0,0
"3154","(chloramphenicol,pai-1)",7,0,0
"3155","(cyclosporine,cypa)",31,0,1
"3156","(pioglitazone,afabp)",10,0,0
"3157","(cyclosporine,g-csf)",7,0,0
"3158","(n-acetylcysteine,ap-1)",7,0,0
"3159","(pioglitazone,apoa-i)",6,0,0
"3160","(resveratrol,ho-1)",15,0,0
"3161","(curcumin,npc1l1)",9,0,0
"3162","(terbinafine,cyp2d6)",21,1,0
"3163","(filgrastim,sargramostim)",16,0,0
"3164","(sargramostim,filgrastim)",16,0,0
"3165","(nabumetone,cox-2)",11,0,1
"3166","(oseltamivir,neuraminidase)",256,0,1
"3167","(pranlukast,cyp3a4)",5,0,0
"3168","(pge2,timp-1)",13,0,0
"3169","(sn-38,bcrp)",35,0,0
"3170","(pge2,beta-induced)",31,0,0
"3171","(rapamycin,ppiase)",8,0,0
"3172","(gemcitabine,survivin)",15,0,0
"3173","(ctla4ig,ctla4)",13,0,0
"3174","(ketoconazole,aromatase)",13,0,0
"3175","(bezafibrate,rantes)",6,0,0
"3176","(erythromycin,herg)",17,1,0
"3177","(desipramine,creb)",5,0,0
"3178","(pge2,aqp2)",6,0,0
"3179","(secretin,gastrin)",286,0,0
"3180","(chloramphenicol,camr)",10,0,0
"3181","(dexamethasone,cyp1a1)",6,0,0
"3182","(curcumin,mtor)",9,0,0
"3183","(dexamethasone,rankl)",10,0,0
"3184","(clozapine,cyp3a4)",10,0,0
"3185","(sorafenib,vegf)",56,0,0
"3186","(simvastatin,p-selectin)",7,0,0
"3187","(sirolimus,fsgs)",7,0,0
"3188","(naringenin,apob)",19,0,0
"3189","(ndga,5-lipoxygenase)",34,0,1
"3190","(l-citrulline,nadph)",13,0,0
"3191","(dexamethasone,resistin)",6,0,0
"3192","(indomethacin,ml-1)",23,0,0
"3193","(chloramphenicol,il-1)",14,0,0
"3194","(fluoxetine,trek-1)",11,0,0
"3195","(estradiol,vegf)",63,0,0
"3196","(analgesics,cyclooxygenase-2)",8,0,0
"3197","(etoposide,filgrastim)",9,0,0
"3198","(voriconazole,cyp2c19)",35,1,0
"3199","(hyaluronan,erbb2)",8,0,0
"3200","(curcumin,ampk)",17,0,0
"3201","(dhea,gnrh)",26,0,0
"3202","(rapamycin,rps6)",12,0,0
"3203","(imatinib,c-fms)",17,0,1
"3204","(11beta,hsd1)",10,0,0
"3205","(yohimbine,kallikrein)",6,0,0
"3206","(betaine,gat2)",5,0,0
"3207","(ketoconazole,cyp3a4)",167,0,0
"3208","(nateglinide,glp-1)",11,0,0
"3209","(genistein,cyp24)",8,0,0
"3210","(dexamethasone,inos)",123,0,1
"3211","(gm-csf,csf2)",6,0,0
"3212","(indomethacin,cox-1)",110,1,1
"3213","(indomethacin,cox-2)",212,0,1
"3214","(sertraline,sert)",11,0,1
"3215","(amprenavir,cyp3a4)",22,0,0
"3216","(dexamethasone,p450scc)",8,0,0
"3217","(loratadine,leukotriene)",6,0,0
"3218","(aldosterone,cyp11b2)",378,0,0
"3219","(alendronate,vegf)",18,0,0
"3220","(estradiol,adiponectin)",23,0,0
"3221","(aldosterone,cyp11b1)",21,0,0
"3222","(atorvastatin,statin)",177,0,0
"3223","(budesonide,copd)",28,0,0
"3224","(glibenclamide,sur1)",43,0,1
"3225","(ctla4-ig,cd80)",11,0,1
"3226","(irbesartan,mcp-1)",9,0,0
"3227","(theophylline,hdac)",17,0,0
"3228","(clomipramine,herg)",6,0,0
"3229","(auranofin,il-1)",5,0,0
"3230","(alendronate,calcitonin)",26,0,0
"3231","(dexamethasone,inositol)",28,0,0
"3232","(dofetilide,herg)",42,1,1
"3233","(hyaluronan,tsg-6)",47,0,0
"3234","(topotecan,hif-1)",6,0,0
"3235","(genistein,pi3k)",9,0,0
"3236","(oltipraz,hif-1alpha)",8,0,0
"3237","(phenylephrine,pdha)",5,0,0
"3238","(staurosporine,eaat4)",6,0,0
"3239","(isoprenaline,endothelin-1)",8,0,0
"3240","(telmisartan,at1r)",21,0,1
"3241","(norepinephrine,sert)",21,0,0
"3242","(suramin,srbc)",5,0,0
"3243","(camptothecin,top1)",107,0,1
"3244","(rapamycin,vegf)",78,0,0
"3245","(docetaxel,p-gp)",30,0,0
"3246","(streptokinase,alteplase)",61,0,0
"3247","(mk-571,mrp1)",8,0,0
"3248","(taurine,cyp7a1)",8,0,0
"3249","(mk-571,mrp2)",6,0,0
"3250","(collagenase,ap-1)",81,0,0
"3251","(imatinib,g-csf)",12,0,0
"3252","(staurosporine,pkc-alpha)",11,0,0
"3253","(entacapone,comt)",154,0,1
"3254","(arsenite,cyp1a1)",10,0,0
"3255","(naloxone,copd)",7,0,0
"3256","(glcnac,nagk)",10,0,1
"3257","(il-2,mcp-1)",17,0,0
"3258","(docetaxel,nf-kappab)",20,0,0
"3259","(rifampin,p-gp)",16,1,0
"3260","(dhea,ppar)",10,0,0
"3261","(paracetamol,cyp2e1)",9,1,0
"3262","(atra,tsp-1)",7,0,0
"3263","(forskolin,il-1)",31,0,0
"3264","(corticosteroids,g-csf)",5,0,0
"3265","(ouabain,alpha1)",64,0,0
"3266","(staurosporine,cdk2)",11,0,1
"3267","(terbutaline,gastrin)",5,0,0
"3268","(imipenem,oprd)",51,0,0
"3269","(mexiletine,cyp1a2)",14,0,0
"3270","(indomethacin,nag-1)",6,0,0
"3271","(proguanil,dhfr)",12,0,1
"3272","(estrone,dheas)",19,0,0
"3273","(bumetanide,nkcc1)",58,0,1
"3274","(oxaliplatin,egfr)",6,0,0
"3275","(amd3100,cxcr-4)",7,0,1
"3276","(cimetidine,gastrin)",99,0,0
"3277","(taurine,cx26)",10,0,0
"3278","(trimethoprim,dhfr)",124,0,1
"3279","(docetaxel,caspase-3)",7,0,0
"3280","(sulfasalazine,nat2)",8,0,0
"3281","(melatonin,mel1c)",11,0,0
"3282","(prednisolone,rhoa)",6,0,0
"3283","(tolbutamide,gastrin)",5,0,0
"3284","(bortezomib,pp2a)",9,0,0
"3285","(sulphonamide,calmodulin)",12,0,0
"3286","(mannitol,nadph)",10,0,0
"3287","(tamoxifen,p-gp)",22,0,0
"3288","(risperidone,5-ht2a)",28,1,1
"3289","(levamisole,tnap)",5,0,0
"3290","(glibenclamide,cgrp)",33,0,0
"3291","(gp120,ccr5)",215,0,0
"3292","(probenecid,bfgf)",9,0,0
"3293","(il-11,gp130)",62,0,0
"3294","(danazol,aromatase)",16,0,0
"3295","(ivacaftor,cftr)",11,1,1
"3296","(cisplatin,smac)",13,0,0
"3297","(alprazolam,cyp3a4)",31,1,0
"3298","(atra,pai-1)",16,0,0
"3299","(atomoxetine,herg)",5,0,0
"3300","(anastrozole,aromatase)",341,1,1
"3301","(desipramine,cyp2d6)",31,1,0
"3302","(dibucaine,butyrylcholinesterase)",8,0,0
"3303","(atorvastatin,rhoa)",16,0,0
"3304","(adalimumab,etanercept)",110,0,0
"3305","(aminopterin,fpgs)",7,0,0
"3306","(methacholine,atopy)",18,0,0
"3307","(rapamycin,trpm6)",6,0,0
"3308","(vasopressin,aqp-2)",31,0,0
"3309","(rapamycin,frap)",27,0,1
"3310","(creatine,gamt)",84,0,1
"3311","(indomethacin,endothelin-1)",24,0,0
"3312","(novobiocin,hsp90)",69,0,0
"3313","(carbachol,pyk2)",8,0,0
"3314","(tamoxifen,calmodulin)",34,0,0
"3315","(hydrocortisone,pai-1)",8,0,0
"3316","(enoxaparin,tfpi)",9,0,0
"3317","(hyaluronan,has1)",55,0,0
"3318","(glyburide,bcrp)",5,0,0
"3319","(losartan,sar1)",15,0,0
"3320","(hyaluronan,has3)",22,0,0
"3321","(hyaluronan,has2)",103,0,0
"3322","(mitomycin,reca)",47,0,0
"3323","(pravastatin,oatp)",5,0,0
"3324","(genistein,pi-9)",12,0,0
"3325","(losartan,adiponectin)",9,0,0
"3326","(basiliximab,cd25)",50,0,0
"3327","(capsaicin,tnox)",15,0,0
"3328","(formoterol,copd)",105,0,0
"3329","(dobutamine,inos)",5,0,0
"3330","(dexamethasone,igfbp-1)",42,0,0
"3331","(hyaluronan,glycosyltransferase)",5,0,0
"3332","(cisplatin,atp7b)",43,0,0
"3333","(clarithromycin,cyp3a4)",26,1,0
"3334","(gp120,il-10)",22,0,0
"3335","(dexamethasone,igfbp-5)",7,0,0
"3336","(dexamethasone,igfbp-4)",8,0,0
"3337","(indomethacin,indo)",55,0,0
"3338","(dexamethasone,igfbp-3)",12,0,0
"3339","(6-mercaptopurine,nurr1)",6,0,0
"3340","(warfarin,cyp2c9)",412,0,0
"3341","(rapamycin,pp2a)",25,0,0
"3342","(rosiglitazone,ppargamma)",386,0,1
"3343","(rosiglitazone,inos)",11,0,0
"3344","(hyaluronidase,mucin)",8,0,0
"3345","(gm-csf,gp100)",15,0,0
"3346","(aripiprazole,cyp3a4)",8,1,0
"3347","(gm-csf,ifn-gamma)",217,0,0
"3348","(daclizumab,cd25)",38,0,0
"3349","(vincristine,cyp3a4)",12,1,0
"3350","(nadh,nox-1)",8,0,0
"3351","(vincristine,cyp3a5)",23,0,0
"3352","(infliximab,gm-csf)",8,0,0
"3353","(estrone,sulfatase)",224,0,0
"3354","(rapamycin,fkbp12)",128,0,0
"3355","(simvastatin,caspase-3)",12,0,0
"3356","(pertuzumab,egfr)",7,0,0
"3357","(analgesics,cox-2)",10,0,0
"3358","(exenatide,glp-1)",141,0,0
"3359","(dobutamine,ctni)",10,0,0
"3360","(pimozide,calmodulin)",24,0,1
"3361","(resveratrol,caspase-3)",30,0,0
"3362","(prednisolone,copd)",25,0,0
"3363","(rosiglitazone,resistin)",12,0,0
"3364","(plerixafor,cd34)",59,0,0
"3365","(hyaluronate,mesoderm)",9,0,0
"3366","(etoposide,g-csf)",47,0,0
"3367","(gm-csf,m-csf)",215,0,0
"3368","(rapamycin,fkbp25)",6,0,0
"3369","(galantamine,nachr)",28,0,1
"3370","(berberine,cox-2)",18,0,0
"3371","(genistein,gm-csf)",8,0,0
"3372","(nitroprusside,enos)",13,0,0
"3373","(ara-c,gm-csf)",41,0,0
"3374","(salmeterol,copd)",114,0,0
"3375","(dexamethasone,mucin)",13,0,0
"3376","(dexamethasone,p300)",9,0,0
"3377","(fluoxetine,bdnf)",41,0,0
"3378","(naloxone,gnrh)",68,0,0
"3379","(l-dopa,catechol-o-methyltransferase)",29,1,0
"3380","(ceftriaxone,eaat2)",10,0,0
"3381","(simvastatin,nf-kappab)",32,0,0
"3382","(arsenite,cox-2)",25,0,0
"3383","(resveratrol,nf-kappab)",106,0,0
"3384","(indomethacin,cyclooxygenase-2)",46,0,1
"3385","(g-csf,g-csf-r)",44,0,1
"3386","(warfarin,vkorc1)",208,0,1
"3387","(gemcitabine,rrm1)",55,0,1
"3388","(berberine,glp-1)",7,0,0
"3389","(rituximab,cd20)",753,0,1
"3390","(genistein,il-10)",7,0,0
"3391","(indomethacin,cyclooxygenase-1)",11,1,1
"3392","(halothane,nadph)",21,0,0
"3393","(riluzole,trek-1)",6,0,0
"3394","(rituximab,etanercept)",16,0,0
"3395","(methotrexate,hoat3)",9,1,0
"3396","(aldosterone,alpha-msh)",26,0,0
"3397","(desipramine,bdnf)",14,1,0
"3398","(norepinephrine,cgrp)",29,0,0
"3399","(infliximab,vegf)",10,0,0
"3400","(sulindac,nf-kappab)",19,0,0
"3401","(pge2,cpla2)",61,0,0
"3402","(dexamethasone,amyloidosis)",16,0,0
"3403","(dexamethasone,pthrp)",13,0,0
"3404","(losartan,at-1)",26,0,0
"3405","(meth,amph)",28,0,0
"3406","(sn-38,ugt1a)",11,0,0
"3407","(flutamide,aadac)",8,0,0
"3408","(deferoxamine,hif-1alpha)",9,0,0
"3409","(ketamine,nf-kappab)",16,0,0
"3410","(il-2,cd40l)",22,0,0
"3411","(plerixafor,g-csf)",66,0,0
"3412","(dirithromycin,cyp3a)",6,0,0
"3413","(camptothecin,caspase-3)",11,0,0
"3414","(curcumin,mcp-1)",25,0,0
"3415","(mitoxantrone,bcrp)",90,0,0
"3416","(simvastatin,pai-1)",23,0,0
"3417","(dexamethasone,il-1ra)",14,0,0
"3418","(montelukast,cyslt2)",7,0,0
"3419","(metformin,mdr1)",6,0,0
"3420","(acarbose,alpha-glucosidase)",197,0,1
"3421","(montelukast,cyslt1)",33,1,1
"3422","(sunitinib,stat3)",13,0,0
"3423","(estradiol,cyp19)",19,0,0
"3424","(pge2,gastrin)",10,0,0
"3425","(octreotide,gastrin)",19,0,0
"3426","(melphalan,ifn-gamma)",8,0,0
"3427","(phosphatidylserine,gas6)",8,0,0
"3428","(forskolin,pde4)",13,0,0
"3429","(minocycline,bcl-2)",8,0,0
"3430","(aldosterone,p450aldo)",30,0,0
"3431","(sorafenib,mrp2)",5,0,0
"3432","(daunorubicin,mrp1)",6,0,0
"3433","(l-isoleucine,trna)",10,0,0
"3434","(docetaxel,sphk1)",6,0,0
"3435","(fk506,bcl-2)",8,0,0
"3436","(warfarin,apoe)",14,1,0
"3437","(plx4032,braf)",42,1,1
"3438","(memantine,bdnf)",9,0,0
"3439","(oc144-093,p-gp)",5,1,0
"3440","(carbamazepine,cyp3a4)",32,1,0
"3441","(fluvoxamine,cyp3a)",7,0,0
"3442","(melatonin,nrf2)",13,0,0
"3443","(voglibose,alpha-glucosidase)",29,0,1
"3444","(camptothecin,nf-kappab)",7,0,0
"3445","(oxytocin,alpha-msh)",19,0,0
"3446","(aminoglutethimide,aromatase)",162,0,1
"3447","(bevacizumab,egfr)",14,0,0
"3448","(erlotinib,rad51)",8,0,0
"3449","(cisplatin,mkk3)",5,0,0
"3450","(genistein,vegf)",35,0,0
"3451","(fluorescein,cd42b)",5,0,0
"3452","(aprepitant,nk-1)",17,0,0
"3453","(rapamycin,rictor)",25,0,0
"3454","(rapamycin,pi3k)",240,0,0
"3455","(diclofenac,cyclooxygenase-2)",15,0,1
"3456","(suramin,gp120)",8,0,0
"3457","(aldosterone,pkd1)",11,0,0
"3458","(resveratrol,foxo1)",21,0,0
"3459","(sti-571,c-abl)",12,1,1
"3460","(cyclosporine,mdr1)",23,0,0
"3461","(dexamethasone,igf-i)",77,0,0
"3462","(atra,il-1)",8,0,0
"3463","(aldosterone,enacalpha)",8,0,0
"3464","(sildenafil,cpap)",14,0,0
"3465","(il-1ra,icam-1)",10,0,0
"3466","(avastin,vegf)",92,0,1
"3467","(dexamethasone,cox-2)",97,0,0
"3468","(nadh,pgdh)",8,0,1
"3469","(pge2,m-csf)",14,0,0
"3470","(aminopterin,hoat1)",6,0,0
"3471","(pyridoxine,egot)",9,0,0
"3472","(geldanamycin,hsf1)",6,0,0
"3473","(decitabine,dnmt)",6,0,1
"3474","(flurbiprofen,cyp2c9)",23,1,0
"3475","(zanamivir,neuraminidase)",118,0,0
"3476","(pravastatin,adiponectin)",25,0,0
"3477","(verapamil,calmodulin)",24,0,0
"3478","(enalapril,enos)",5,0,0
"3479","(abatacept,ctla-4)",8,0,0
"3480","(indomethacin,ppargamma)",9,0,1
"3481","(daunorubicin,prolidase)",6,0,0
"3482","(rosiglitazone,glut4)",11,0,0
"3483","(fluoxetine,cyp2d6)",66,1,0
"3484","(galanthamine,cholinesterase)",14,0,1
"3485","(atorvastatin,fasl)",6,0,0
"3486","(atorvastatin,mcm6)",5,0,0
"3487","(fibrates,pai-1)",9,0,0
"3488","(ritonavir,cd36)",19,0,0
"3489","(mitomycin,rad51)",7,0,0
"3490","(melatonin,sirt1)",8,0,0
"3491","(zidovudine,ifn-alpha)",12,0,0
"3492","(losartan,at1r)",35,0,1
"3493","(il-2,perlecan)",8,0,0
"3494","(ciclosporin,p-gp)",9,0,0
"3495","(atra,p-gp)",9,0,0
"3496","(disulfiram,5-lipoxygenase)",7,0,0
"3497","(verapamil,p-gp)",385,0,0
"3498","(cerivastatin,statin)",28,0,0
"3499","(carbachol,rgs2)",7,0,0
"3500","(doxycycline,vegf)",12,0,0
"3501","(collagenase,mmp1)",7,0,0
"3502","(ndga,15-lox)",7,0,0
"3503","(doxorubicin,mdr1)",120,1,0
"3504","(pge2,aromatase)",30,0,0
"3505","(erythromycin,p-gp)",23,1,0
"3506","(methoxsalen,cyp2a6)",16,0,0
"3507","(atra,nf-kappab)",26,0,0
"3508","(delavirdine,cyp3a)",7,0,0
"3509","(pge2,ifn-gamma)",124,0,0
"3510","(dexamethasone,nfkappab)",11,0,0
"3511","(propafenone,cyp1a2)",8,0,0
"3512","(cisplatin,brca1)",59,0,0
"3513","(ndga,nrf2)",8,0,0
"3514","(zolmitriptan,5-ht1b)",21,0,1
